,county,dr_2000,dr_2004,dr_2008,dr_2012,dr_2016,dr_2020
564,VERMILLION - IN,0.508065731946329,0.48795781673079663,0.5610371408549404,0.45266676796839384,0.29989912091079407,0.2867263734794814
565,CLAY - TN,0.5610110400929692,0.49910501193317425,0.4168336673346693,0.3677304964539007,0.24212328767123287,0.2096406160867085
566,PULASKI - AR,0.5373139023680505,0.5453089787688293,0.5507149365017385,0.5474178227015767,0.5606223713198478,0.14996087222575255
567,ESSEX - NY,0.4420588891367388,0.4440834294099151,0.5588725727502555,0.5603876293593348,0.4508072946916018,0.5108885464817668
568,GRAYS HARBOR - WA,0.5122834039276087,0.5216971344757271,0.5603755482456141,0.5564077534514015,0.42373180103641556,0.45144507166827086
569,WILL - IL,0.47426305629467314,0.46924016574069943,0.5600377068640459,0.5199558739234355,0.5049018956211948,0.5329247620289477
570,HARRIS - TX,0.42907012767459085,0.44557983010726915,0.5044781266645725,0.49390157203733853,0.5395225407587158,0.5595946655875301
571,ESSEX - VT,0.390387275242047,0.4344569288389513,0.5588519832312158,0.550035739814153,0.3483760683760684,0.4460703327826292
572,DISTRICT 16 - AK,0.42027748132337245,0.30246212121212124,0.24642423109282977,0.5588358167386158,0.44298009682625067,0.5264843557526484
573,SAN JOAQUIN - CA,0.47701792046113645,0.4591541120287064,0.5444210385528472,0.5575118345652355,0.5403317184586423,0.5585492838622909
574,CLARENDON - SC,0.5313551815766164,0.5368939393939394,0.5576774691358025,0.5580039283083722,0.5022409873335498,0.08217295165242336
575,MANASSAS - VA,0.42401289282836424,0.4310625435945129,0.5516988331987965,0.5577631578947368,0.5465576536240347,0.0
576,ASHTABULA - OH,0.5024067693554926,0.5298729326785439,0.5577171636136738,0.5527354634961917,0.38116328578070324,0.3736833759938388
577,IRON - WI,0.4619332763045338,0.5042536736272235,0.5576923076923077,0.4911894273127753,0.3640263082642265,0.38229426433915215
578,JEFFERSON - AL,0.4744578339658756,0.4515389105257589,0.5215336991875024,0.5260497897459183,0.5157055928676391,0.5575851317178562
579,PEPIN - WI,0.506004366812227,0.5363994097393016,0.5574118271015646,0.5071640984049743,0.3597218507622359,0.3593146718146718
580,DAKOTA - MN,0.4688420786945333,0.48476691715389675,0.5179268379222254,0.5036586792362914,0.47737210508123057,0.5572926000632962
581,SANDOVAL - NM,0.46918595496772164,0.4809276846051952,0.5572062084257207,0.5036335731060115,0.44913276057707896,0.5301324416812518
582,PACIFIC - WA,0.5142887161168312,0.5339852363148307,0.5571911858827832,0.5426643861649563,0.4311310190369541,0.4830773606370876
583,ST. LUCIE - FL,0.5328828424521407,0.5180236451035848,0.5566889756922847,0.5354027977598413,0.4748485945742543,0.48868843984689464
584,PRICE - WI,0.430390920554855,0.4962912244665069,0.5563827190627288,0.49196304265282875,0.3522502309621222,0.3547858647320384
585,TENSAS - LA,0.5249169435215947,0.49578130273371585,0.5414473684210527,0.5561877667140825,0.5227629513343799,0.5203602192638997
586,MANISTEE - MI,0.4934371718585929,0.49230769230769234,0.556153432239219,0.5219319464602483,0.39519009445194064,0.4167178437393381
587,RICHMOND - NC,0.556100637746163,0.5192319603592443,0.5025611838360843,0.5100684966781687,0.4398282284768212,0.1054038433752348
588,CONEJOS - CO,0.476436938163988,0.49842105263157893,0.5560144553433144,0.539624481833699,0.44032819492789654,0.45211170090006925
589,WOOD - WI,0.4456251223399793,0.4729105837139078,0.5559254327563249,0.4776606683804627,0.3765079365079365,0.39626616301031525
590,WINNEBAGO - IL,0.47559402362370423,0.49199094091002676,0.5556886797692632,0.5188260606468097,0.47064438737581943,0.5015778057928572
591,PRINCE EDWARD - VA,0.4592173503064592,0.49644614543466375,0.5433532168726033,0.5554713713605368,0.5021327791753254,0.17312445604873802
592,EAST BATON ROUGE - LA,0.45278686778429367,0.44814367083782575,0.5049531540570259,0.5180172679150834,0.5233216788555201,0.5551728775782728
593,GALLATIN - IL,0.5278246205733558,0.4877519379844961,0.5550891920251836,0.39992226972405753,0.2427041004802364,0.23261032161555723
594,NORTHAMPTON - PA,0.5071831120450855,0.5005996528325706,0.5550556493904013,0.5171224232225494,0.46176464440248327,0.4977536240362228
595,LAUDERDALE - TN,0.5544762404830664,0.5152632185232117,0.462840008567145,0.46161813787547473,0.3778904414492395,0.3561628555493586
596,CAROLINE - VA,0.5165848401389055,0.49005424954792043,0.5544546791547333,0.53296220334017,0.43275247258292404,0.1567002292075966
597,SWIFT - MN,0.49622953834835387,0.5518744551002616,0.5543478260869565,0.5374096503223286,0.33760512615138166,0.34353937993452727
598,CENTRE - PA,0.43217328111752595,0.4783122967020995,0.5538904366425921,0.490851118834918,0.48705153122865996,0.5168853961002929
599,WAPELLO - IA,0.5518858577184754,0.5461782486382953,0.553637561986065,0.5493341788205454,0.36926529803947455,0.18617667754109896
600,TAMA - IA,0.4864702345159351,0.4985001666481502,0.5535593220338983,0.5287789730509038,0.36517367458866545,0.1976679929266136
601,JEFFERSON - FL,0.5388022678951099,0.5529553356512437,0.5137614678899083,0.5052510245901639,0.4631785480706344,0.46112886048988283
602,SAN LUIS OBISPO - CA,0.40892309387800085,0.4566138347571261,0.5139423910503343,0.48757541508142443,0.4970557518387663,0.5529258549657513
603,WOLFE - KY,0.46845360824742266,0.5527733755942947,0.503032345013477,0.38139898397811645,0.2857685009487666,0.28163813360187984
604,BURKE - GA,0.5213735108619482,0.4968746314423871,0.5436318304591731,0.5527150015338992,0.505935194096888,0.12188786971171846
605,WASHOE - NV,0.4259736224560715,0.47046436047498413,0.5524571263870874,0.5078864017460275,0.46391055171526707,0.5082315959929512
606,MERCER - IL,0.5289733108920414,0.5027858257187431,0.5523282097649186,0.528122802906023,0.36023460410557184,0.36882941639491734
607,TIPPECANOE - IN,0.39356301976455343,0.3975935828877005,0.552063241568765,0.46947061304836896,0.4364072622570583,0.4901046915239055
608,BOONE - MO,0.4833330537334966,0.49500302448518,0.5520404452733693,0.5017123718868828,0.4903538894453188,0.5491400491400491
609,LINCOLN - AR,0.5518894529046813,0.5229982964224872,0.3881071266454834,0.3824476650563607,0.32723470987977,0.06658064516129032
610,PIERCE - WA,0.5141394006560206,0.5049963138023368,0.5517844136926439,0.5436703508209151,0.49510882821355295,0.537634593960968
611,ITASCA - MN,0.4873814129133278,0.5454097755160668,0.5517524082803853,0.5373134328358209,0.37751256281407036,0.4060841082790558
612,LINCOLN - WI,0.4680103939883419,0.476687898089172,0.5517422059208803,0.49704258675078866,0.36515707874337006,0.3795235497363157
613,LAKE - MI,0.5506072874493927,0.5099123141441098,0.5515873015873016,0.5205220351806318,0.3639264264264264,0.3618535505298118
614,MITCHELL - IA,0.5133669120495932,0.5082116788321168,0.551335414498786,0.5068027210884354,0.34853239800627656,0.17631398144967364
615,BLUE EARTH - MN,0.44993066199547477,0.5092243123282708,0.5510407755916737,0.5299644045048725,0.4294942398714018,0.5084463676458351
616,LINCOLN - ME,0.43892023791368,0.5118400621118012,0.5506856931060045,0.5451173098231922,0.476259126633493,0.5316678542985287
617,LOUDOUN - VA,0.4089461092091523,0.4359586830213041,0.5366810317010734,0.5153005123078845,0.5505005543509724,0.20501742408079085
618,POWESHIEK - IA,0.47015590200445434,0.49975225448419386,0.5501943973681587,0.5370426065162908,0.43770975287297875,0.21232741617357
619,WINNEBAGO - WI,0.4466745531019979,0.4621314732042079,0.5493687055898354,0.5096722101981541,0.42520425961626734,0.4685638931427599
620,OUTAGAMIE - WI,0.4321908584404954,0.4460744031093837,0.5492830073282876,0.482673685990951,0.4057506285422082,0.4412712225287441
621,GILES - TN,0.5490760977548182,0.4570908460471567,0.3947300881170331,0.34818038707287713,0.2619197270360061,0.24979171400439293
622,MONROE - OH,0.5066760365425158,0.5489714063915125,0.5306502434832426,0.44750810970215277,0.2445916114790287,0.2245383324006715
623,COPIAH - MS,0.45763672428449986,0.43488289567068844,0.5330475663716814,0.548679459038448,0.5192574333692805,0.5022122176511682
624,FORSYTH - NC,0.43373683253129597,0.45527403414195866,0.548265546279186,0.5303816302730526,0.5297680470187088,0.14039971182988026
625,LITTLE RIVER - AR,0.5477864335930078,0.505666792595391,0.3402562111801242,0.3072658879429816,0.2672661182322556,0.05920417230056017
626,CHESTER - SC,0.5024923312883436,0.49364822235484696,0.5348687504470353,0.5477198584021656,0.46357102593010147,0.07341710562501322
627,WALDO - ME,0.4429407461594733,0.5178694632261626,0.5476887871853547,0.5363468021461469,0.45977011494252873,0.502523813400635
628,KEWAUNEE - WI,0.46310987703292344,0.4590614743191697,0.5471400760174284,0.4668841170607955,0.33677263431864657,0.3287308805291443
629,ESSEX - VA,0.45679979117723835,0.4620165745856354,0.5469798657718121,0.5314537444933921,0.47004437869822485,0.16391496708751485
630,FORT BEND - TX,0.38514602174740303,0.42117068805961916,0.4849966966108213,0.4608158039810651,0.5139392366808361,0.5469771813131793
631,JASPER - MS,0.48146424693655965,0.5148877113298006,0.5469685425057146,0.5457173447537473,0.5153982300884956,0.49690934065934067
632,TWIGGS - GA,0.5468879668049793,0.5085910652920962,0.5315335251161761,0.5402189433603046,0.48558758314855877,0.11498649864986499
633,LASALLE - IL,0.5076401417175647,0.4782865816396933,0.5468367041944804,0.4882244651812353,0.39287940011659933,0.41876434475938124
634,DOUGLAS - NE,0.40046190133001375,0.4024223575488601,0.5152601885302668,0.4754049310712866,0.47330441328769346,0.5468247069477834
635,DICKENSON - VA,0.5467755327982287,0.5078314879827167,0.48541389012290836,0.3581981460023175,0.20729813664596272,0.06856439031066101
636,COLFAX - NM,0.485808459989013,0.47319034852546915,0.5466791979949874,0.4906315058986815,0.3992873218304576,0.4340093085106383
637,RICE - MN,0.5049767495484416,0.5342332086518133,0.5465895153935658,0.528527597855394,0.4449958388558395,0.48764221263240487
638,WESTMORELAND - VA,0.48489877198805176,0.4921144859813084,0.5463769846006924,0.5289408866995073,0.44739911359925355,0.15081758477415896
639,HUERFANO - CO,0.47101449275362317,0.48883009994121107,0.5459785890749382,0.5258481421647819,0.4316679883690193,0.4711756695415343
640,PIKE - KY,0.5458592340084218,0.523048188270452,0.4206598065627346,0.23887290573701134,0.1735252381917697,0.19165878271838538
641,MARSHALL - TN,0.545677957046693,0.4448422044276967,0.38267339888386925,0.3468019737454613,0.24897424705368834,0.24230407312810862
642,OKMULGEE - OK,0.5453027773561997,0.46834075015893195,0.41500201099343076,0.412671883309276,0.3143594522904868,0.10146952653764643
643,JO DAVIESS - IL,0.44419686107343537,0.4584772099447514,0.544936170212766,0.4958439058535305,0.393682724545615,0.40885083226632524
644,VAL VERDE - TX,0.4406484225204811,0.4033064857990674,0.5446177847113884,0.5202383908616837,0.5114195490930454,0.4431282722513089
645,WYOMING - WV,0.5444275196750444,0.42372103693507684,0.36321381142098275,0.21042137445168152,0.13561486400204317,0.13466014897579143
646,JONES - IA,0.5129607349885158,0.5065143315293646,0.5443822471011596,0.5296200593358216,0.3737293989933879,0.1916916916916917
647,HAYS - TX,0.33181804936328935,0.4205089601237898,0.48145702093070514,0.4327498263035705,0.4603957652014855,0.5441199323552265
648,COWLITZ - WA,0.49335714478989096,0.5082993902008335,0.5438324968493665,0.509323173464814,0.39192856517552305,0.3971134704711347
649,KENT - DE,0.47236097581196757,0.42646086785644105,0.5437728800896526,0.5171625713287528,0.4470763291241052,0.5119448434357943
650,CHATHAM - NC,0.4997850078830443,0.49753105470256925,0.5432481751824818,0.5181746345318056,0.5286205425481192,0.13779604518611493
651,ONEIDA - WI,0.4414271346143666,0.4747946821543627,0.5430291421535094,0.48272676888970995,0.37740418199599496,0.418270623784097
652,PIMA - AZ,0.5134473647615074,0.5263677171599342,0.5242484012322458,0.5264905166775671,0.5328265819182241,0.1953514976706886
653,HOUSTON - MN,0.44280515392937936,0.47608734885399745,0.5426812459799688,0.5055523645414512,0.39089023010184837,0.42421328671328673
654,CLARK - AR,0.5403431486204499,0.5424964631624769,0.46921046844073017,0.45320489951242715,0.4245836265540699,0.10238237045860632
655,HASKELL - OK,0.5423509075194468,0.44665664913598796,0.314889980773339,0.276861451460886,0.1861544955677501,0.052054248105305144
656,TYRRELL - NC,0.5421455938697318,0.459748427672956,0.4884816753926702,0.46943353897924844,0.4140310523289247,0.1042927903137039
657,COLUMBUS - NC,0.5419810040705563,0.48808456420178375,0.45614035087719296,0.45580167471022565,0.38188943199056125,0.08929516751115481
658,SAN BERNARDINO - CA,0.47208684240030074,0.4357288097984418,0.5207031108267061,0.5246776964387971,0.5211649232472404,0.541960220179996
659,NICOLLET - MN,0.459385398316696,0.49585705428104393,0.5419018909290216,0.5257939750503895,0.43576283361883184,0.5031111111111111
660,BENTON - MS,0.541798333812123,0.5282572712225112,0.48349978289188017,0.49829931972789115,0.42835783702965363,0.39146654231755657
661,ISLAND - WA,0.44777747477502045,0.47241889053139346,0.5232097535520293,0.510178389035369,0.4888515719749977,0.541733889661567
662,CORTLAND - NY,0.46764464604545675,0.454920913884007,0.5415981735159817,0.5077965756216878,0.43326417704011067,0.4736433400328887
663,OLMSTED - MN,0.4347723599137931,0.46503017771319993,0.5062246632666405,0.5022983809183309,0.4526201500081119,0.5415659025004104
664,GRAND - UT,0.32042058660763695,0.4460984393757503,0.506990434142752,0.43721518987341773,0.43238473417163026,0.13529411764705881
665,MERCED - CA,0.4507517156571066,0.4226594184140133,0.5333343781344032,0.5318497510353385,0.5271581742926161,0.5410142014709455
666,SULLIVAN - NY,0.5030150049081475,0.4665439514306013,0.5408788880685649,0.5142354390286821,0.41956267734935737,0.4408801093020608
667,PITT - NC,0.45699361578641906,0.46462725798333426,0.5408498477645425,0.5306254438470123,0.5193785935152185,0.13489317483699315
668,COLUMBIA - OR,0.4874262797829677,0.504193923827106,0.5406169250645995,0.5027853403141361,0.3819595762266136,0.42937835573073463
669,MCINTOSH - OK,0.5405474874694769,0.4888888888888889,0.4037455916332239,0.38131174533479695,0.26660806228808237,0.08122375524895022
670,BELTRAMI - MN,0.42405761747110415,0.5012540816809427,0.540519877675841,0.5359394131785407,0.4028937117417919,0.4723634709992145
671,MACOUPIN - IL,0.5149843377437,0.4912442396313364,0.5403834979662987,0.4504521656354117,0.29915026833631486,0.3065939555407543
672,DAUPHIN - PA,0.4409982316358362,0.45623226189690447,0.5402390253694239,0.5238774917747242,0.4944220306864723,0.5359576027360078
673,CEDAR - IA,0.4833413231064238,0.489684340829379,0.54019658561821,0.5152865581925589,0.377214128498061,0.2026067457722134
674,MENOMINEE - MI,0.4405788767490895,0.46641562308433315,0.5401914739884393,0.47990478806188774,0.3286589895988113,0.3423494883794717
675,HEMPSTEAD - AR,0.5401289614487584,0.5122114868491681,0.3903932507824194,0.35659586764918366,0.33721095190807204,0.07805198598130841
676,DOOLY - GA,0.5400568181818182,0.513267429760666,0.5139423076923076,0.5316426244765007,0.4850997667789583,0.11638246041412911
677,NELSON - VA,0.4730675345809601,0.4962879955175795,0.5398991761957457,0.5055757575757576,0.4434960327001683,0.15479001216283894
678,BLADEN - NC,0.5398789878987899,0.49614228863802484,0.5072997416020671,0.5052328131854359,0.4439831414732339,0.10694890510948905
679,HILL - MT,0.42086001829826164,0.4502027940513745,0.5398588800480408,0.49897360703812316,0.3678820791311094,0.41506544138123086
680,DISTRICT 34 - AK,0.1817165222253285,0.26715405619660004,0.20108923334729786,0.5397707537339353,0.4474605025978157,0.5371423245409638
681,RADFORD - VA,0.46380395683453235,0.4631578947368421,0.5396942346656843,0.5060196332654195,0.4806902218570255,0.0
682,CLACKAMAS - OR,0.4709728710357323,0.48784102564102566,0.5392801676065,0.5043679885069613,0.4769925107106649,0.5395977165387944
683,PANOLA - MS,0.5162876459741856,0.490622655663916,0.5293938470910753,0.5395815999049091,0.49329527349973445,0.47373136238561464
684,BERKS - PA,0.4376197628049096,0.46392116094281005,0.5394616889758527,0.48738257397839363,0.4284652992106629,0.4519558236839545
685,BROWN - WI,0.45556699978658055,0.4455610167566954,0.5392131715215545,0.4849683544303797,0.41374177191635847,0.4548837984404619
686,BREMER - IA,0.4625503355704698,0.47147664136473905,0.5391966436174346,0.5067435935860932,0.3956271236519427,0.20479857005362298
687,LAWRENCE - AR,0.5389072847682119,0.5357520786092215,0.36672384219554033,0.3227436823104693,0.22216358839050132,0.04609868533378863
688,SUMTER - GA,0.4896359698875941,0.4927793036236378,0.5275030649775235,0.5388386442397093,0.5030071077091307,0.13
689,MARION - WV,0.5384077296375639,0.5069064062872113,0.49214216122336596,0.4158852474236375,0.30240132007468845,0.3450802512212142
690,CALHOUN - MI,0.4958605664488017,0.4769815054175244,0.5383668764408998,0.5017744783719376,0.4101218973888832,0.4356753820853638
691,MARSHALL - IA,0.47219700408533816,0.492746816948445,0.5372246341855604,0.538029794376836,0.42558398220244714,0.22540802823114248
692,SKAGIT - WA,0.45183547103051747,0.4811602527283171,0.5377554306982071,0.5190613182796866,0.47687964551172096,0.5209811639404546
693,BUCKS - PA,0.504566816742717,0.5110375966180554,0.5377549763759187,0.5000404964238543,0.4852206089509929,0.5166442051918816
694,MADISON - IL,0.531727030529954,0.5126133993111144,0.5374959091121605,0.48110195716606924,0.3885957028399358,0.421732694565368
695,AROOSTOOK - ME,0.48931508408502405,0.517257348334196,0.537450686225482,0.5250147666863556,0.38140011966834775,0.38541839270919637
696,RENSSELAER - NY,0.5086211935238764,0.47909369225253057,0.5373043548779499,0.5202676864244742,0.4571839803247534,0.512355869037793
697,DUTCHESS - NY,0.4687639806016356,0.45634923838199565,0.537299438958368,0.5017016288751465,0.4755143812913376,0.5362007781998697
698,CHIPPEWA - WI,0.46238490046994996,0.48325907482636615,0.5371638384439813,0.4925966636492952,0.37660403662748326,0.3890867605320274
699,DOUGLAS - GA,0.360483141712957,0.38029240461191016,0.5051467784979031,0.5146108889572439,0.5369947001974437,0.1548873323009682
700,PIKE - MS,0.4619511506423832,0.4673450508788159,0.5155624722098711,0.5368866139979971,0.49313304721030043,0.49855841310114174
701,POINTE COUPEE - LA,0.5366506646971935,0.5067873303167421,0.44358665058303176,0.4475179056557175,0.40506759629283223,0.37854660092151
702,JUNEAU - WI,0.47103151301624585,0.46320381290895873,0.5365134431916739,0.5277754291029001,0.34717013296965565,0.3461959296812313
703,KOOCHICHING - MN,0.42200901293792703,0.5010261321658229,0.5364598647456631,0.534375967791886,0.3624076693383624,0.38413753250505633
704,LUZERNE - PA,0.520119411971301,0.5114608757020613,0.5363302087109638,0.5167752874902563,0.38857485757465754,0.42311881607868457
705,PINELLAS - FL,0.5034983637495232,0.49512799847152894,0.5359565016555791,0.5224010382301147,0.4746132740864698,0.49569870380461484
706,DICKSON - TN,0.5356132681923373,0.4455738215008038,0.38454838874942365,0.34948135688253434,0.2525268730948179,0.25103811207499077
707,CHARLESTON - SC,0.4442211776525889,0.4677220575721119,0.5354908893119391,0.5039175793255704,0.5063880461595168,0.09251474707228921
708,PEMISCOT - MO,0.5354785478547854,0.49676755803702616,0.42982829572867887,0.42162588792423045,0.3230462916874067,0.27201394943330426
709,MARATHON - WI,0.4547572549422688,0.4540031443306543,0.5352811304091846,0.4632418195871862,0.3808818240667482,0.40140193613112535
710,PORTAGE - OH,0.49994435523617226,0.5306734858961981,0.5352087462438463,0.5174910478888758,0.4254981021552687,0.43031421951925863
711,WASHINGTON - GA,0.5195038110895233,0.47572320632088694,0.519801421640528,0.5351952770208901,0.4963952251506914,0.1250132149275822
712,WINNEBAGO - IA,0.4868825764429166,0.45480510752688175,0.5350213745478462,0.490537343697195,0.3336789355451875,0.1788107202680067
713,ORANGE - CA,0.4035605955268538,0.39060892801240293,0.47634930444739343,0.45645001532070145,0.5093530718876746,0.534788810029216
714,VAN BUREN - MI,0.4679465436537548,0.47261075671563174,0.5346603002933901,0.4960867314310077,0.3984492396465709,0.43011826140377823
715,KENEDY - TX,0.5219298245614035,0.5029585798816568,0.5346534653465347,0.49101796407185627,0.532258064516129,0.33505154639175255
716,WASHINGTON - MN,0.46385818015307123,0.47797180203816303,0.5127499835837122,0.49392470432622965,0.46511595659860644,0.5346072212295996
717,MARENGO - AL,0.5038509575353872,0.4879868242588646,0.5166070961555226,0.5345410418653029,0.5107331271602692,0.50348623853211
718,WEBSTER - IA,0.4973603941811356,0.5131769631259728,0.5344939096690741,0.5213754646840149,0.361732644865175,0.18552912131073954
719,HAMPTON CITY - VA,0.0,0.0,0.0,0.0,0.0,0.23358652859691414
720,PIERCE - WI,0.47650595702037635,0.5108795026513073,0.5339032885511377,0.4869172216936251,0.3955826136202747,0.4201226572886735
721,PEACH - GA,0.49600672551492225,0.46354593329432414,0.5308553515450067,0.5338659256686349,0.47433035714285715,0.11797528895974492
722,LAFAYETTE - AR,0.5338456990836535,0.4910686305233469,0.39042039972432807,0.400477978832366,0.36083916083916084,0.07829413960432997
723,MACOMB - MI,0.49955289834731553,0.4874630352128426,0.5338155032250678,0.5147815069069456,0.42049118556110965,0.45310931986662784
724,WARREN - IL,0.4618005503865811,0.4656497575972567,0.5338149209116951,0.5189272423970229,0.3826053541693352,0.3906941459097231
725,WILSON - NC,0.4537984371223717,0.4652366137219584,0.5284074103949881,0.5337646066122888,0.5156155762422971,0.12737203878728368
726,SUFFOLK - NY,0.5337587520431599,0.48067203998046065,0.5255915159773423,0.4904308342061004,0.44616398582613825,0.4855669191702611
727,KLEBERG - TX,0.48738307591907765,0.45623182593001105,0.5321992709599028,0.5337375098237341,0.49579478553406225,0.485562865497076
728,EATON - MI,0.47107890891378473,0.455761815083849,0.5335670647042489,0.5094728772723954,0.44357090766795326,0.4865608531409828
729,MCINTOSH - GA,0.5334897054990878,0.469133506879881,0.4658434894162925,0.45166377542974295,0.3901406064712858,0.09752090800477897
730,CAYUGA - NY,0.5012360939431397,0.4691279263286364,0.5333019534008002,0.516699284545542,0.40763294344628,0.4393090315560392
731,BRADLEY - AR,0.5332998240764011,0.519180983760885,0.41573867854491464,0.39676889375684554,0.36052559540104023,0.08305966064586755
732,WEBSTER - WV,0.5332527206771464,0.5290791599353797,0.5076872751063134,0.34373865698729583,0.18670248488918736,0.17930629041740154
733,FRANKLIN - TN,0.5328432373562044,0.4567662565905097,0.3793597980725103,0.34760220857373286,0.26664228237015364,0.2542337445118127
734,SHIAWASSEE - MI,0.48171829412129863,0.46058770565605306,0.5326651105313744,0.5106149232459396,0.3677992436457448,0.39126555170303895
735,MONROE - WI,0.4566880930517294,0.4588830929733047,0.5324770258980785,0.4883243520656916,0.358312150482969,0.37296006368581663
736,WASHINGTON - PA,0.5324546132802785,0.5014192582426151,0.4706230485092141,0.4258047493403694,0.3580285855101035,0.38056010398555007
737,LAS ANIMAS - CO,0.5321627830653102,0.5009867921663883,0.5268451412512942,0.5020402215097639,0.390107463565435,0.4392664238161035
738,BROOME - NY,0.5212432376554909,0.4842311459353575,0.5320679005387858,0.4900508796665236,0.45557207918951576,0.5028130147389137
739,TILLAMOOK - OR,0.4655785391079509,0.4838362841373378,0.5318492893133789,0.5026759325824747,0.4178801709773238,0.4776172430127901
740,WHITE - TN,0.5318327974276528,0.4368021908573836,0.34953871669949205,0.3057986870897155,0.18778625954198475,0.1801597309794031
741,HENRY - IL,0.507925010651896,0.4705439562616378,0.5318135969336292,0.5070306718197517,0.3599805218520472,0.38217281061049346
742,HILLSBOROUGH - FL,0.47060603116890326,0.46226647266321547,0.5317682033539056,0.528437452730298,0.5151691597229194,0.5285585685536252
743,VALENCIA - NM,0.45932544323338165,0.4332615715823466,0.5317139001349528,0.4872691863819965,0.39290374021455493,0.4418936084518388
744,MASON - WA,0.48382935183949466,0.5077577380483579,0.5316893944746697,0.5228971135115991,0.42720763723150357,0.462938637643085
745,FRANKLIN - IL,0.5309702269414949,0.4555601488218272,0.47636929349283835,0.40493468795355586,0.2526321415210304,0.25555674863094596
746,MARION - TN,0.530829268292683,0.48277062304211626,0.3939844364780974,0.3797675088865405,0.26072546492358684,0.23966505733252866
747,JOHNSON - KS,0.36370072080023536,0.3783181992137216,0.44840032177030115,0.40284292821606255,0.4476265986418008,0.5306784864665596
748,RACINE - WI,0.4677094469138581,0.4748397641012514,0.5306730788338865,0.5128284509113424,0.4516163300861547,0.47119331899183664
749,KENDALL - IL,0.3708551100180069,0.38189000678970436,0.5305912375887285,0.47512422031927265,0.4655827268134788,0.5184606246287554
750,GREENE - PA,0.5302919172656594,0.4930292322518471,0.49050811352672136,0.4045907079646018,0.28431870083735095,0.27794442243477274
751,BATH - KY,0.46657724122512856,0.5301890628176459,0.48646268985252034,0.4294032023289665,0.29670808807499455,0.27954505064865826
752,BELMONT - OH,0.530174844895657,0.5274309723889555,0.5029773842214064,0.44848561652515523,0.2822762033288349,0.27617263056092844
753,RUSK - WI,0.42913385826771655,0.4818973129809512,0.5301155115511551,0.4723960506188291,0.3063355439537181,0.3191732183616536
754,PORTER - IN,0.45117720367812997,0.45300818522343655,0.5300340927539369,0.5100288886759129,0.43627412877315713,0.45944352610711026
755,RIVERSIDE - CA,0.4490442824304464,0.41086980724821415,0.5021126249229491,0.49714385857831994,0.49733760452281167,0.5298468845396307
756,VOLUSIA - FL,0.5298223833948621,0.5045841905485741,0.5241280595839622,0.489255380837057,0.4181830727299909,0.4247183994223244
757,HILLSBOROUGH - NH,0.4682947134730123,0.4816171767463042,0.5120439257677972,0.49740849507954416,0.4650279934814178,0.5297630130639427
758,WHITMAN - WA,0.40094862633978073,0.46008216744392627,0.5156631985900278,0.46942351498160156,0.4707310026004045,0.529395058222096
759,ST. LANDRY - LA,0.5290328248074727,0.4941784548422198,0.4769726778528228,0.4722549043148366,0.43047252169997746,0.4221217864606114
760,FRESNO - CA,0.43045260035773314,0.4173571775368183,0.50206214720389,0.4989008101936815,0.500642889780709,0.528955899560722
761,BEAVER - PA,0.5289225877461171,0.5105944780296331,0.47948805986053067,0.46045927877326837,0.38926182527431763,0.4050275174773167
762,MANITOWOC - WI,0.4550535751081805,0.4676630434782609,0.5287876644504174,0.4787526104606143,0.35953997918009223,0.37515893729505456
763,GRANVILLE - NC,0.5089509016717125,0.48690930595129295,0.5287765419615773,0.5175261655566128,0.4719409205571601,0.11523672384328122
764,BENZIE - MI,0.4392963330029732,0.4482511761096339,0.5287612765544669,0.4731845268154732,0.40164254986312087,0.44690915022019245
765,TRAILL - ND,0.36770428015564205,0.388653483992467,0.5285820341499629,0.4618719714358582,0.315535214848716,0.3609767891682785
766,MISSISSIPPI - MO,0.5284755512943432,0.4480936202340506,0.41952949962658703,0.3776422764227642,0.2820661636680209,0.24768713204373424
767,BOONE - IA,0.5118785206955669,0.5016061103576273,0.5281068274822314,0.5221017514595496,0.3903212172442942,0.2054432855280313
768,JASPER - IA,0.48774880852256797,0.5198883461270063,0.5277792080737346,0.5255956956187549,0.37348954502469267,0.19166171224732462
769,BARRON - WI,0.44855305466237944,0.4886159502026152,0.5277462203967491,0.47990481226864096,0.34796625888795657,0.36273968279018387
770,LINCOLN - WV,0.5277331189710611,0.4870067372473532,0.4431602048280907,0.3266353769433852,0.20648174356071328,0.21851851851851853
771,WOOD - OH,0.4346668199409894,0.46413348909165536,0.5272749642434216,0.5129480202664665,0.42458152655383036,0.45293430181812805
772,CALHOUN - IL,0.5034588777863183,0.5051736881005173,0.5272323082623194,0.4192546583850932,0.28743679502139247,0.24422799422799424
773,LANCASTER - NE,0.4167755665907479,0.42364005814840694,0.5156012236253824,0.48694593851831497,0.4543872914265579,0.5272116906163712
774,FILLMORE - MN,0.49104959405262644,0.49794836724226366,0.52706070856329,0.5245134043334557,0.3502487562189055,0.37484556461576474
775,CASS - ND,0.3636070853462158,0.3898907226694248,0.5267785883308364,0.47000203100670235,0.3880303386496084,0.46844386598956456
776,DESCHUTES - OR,0.3811177334369871,0.42106471477960244,0.4865633852247374,0.4512942612942613,0.4306543421573303,0.5267099988820927
